run,trial,stim,response,response_unmapped,subject,Fbtype,threshold,phase,correct,Fbtype_str
21,20,1,1,2,28,1,11.4,3_post,1,reliable
21,21,4,2,1,28,1,11.4,3_post,1,reliable
21,22,1,1,1,28,1,11.4,3_post,1,reliable
21,23,3,1,1,28,1,11.4,3_post,1,reliable
21,24,3,1,2,28,1,11.4,3_post,1,reliable
21,25,1,1,1,28,1,11.4,3_post,1,reliable
21,26,2,2,1,28,1,11.4,3_post,1,reliable
21,27,4,2,2,28,1,11.4,3_post,1,reliable
21,28,3,1,1,28,1,11.4,3_post,1,reliable
21,29,4,2,1,28,1,11.4,3_post,1,reliable
21,30,1,2,2,28,1,11.4,3_post,0,reliable
21,31,2,2,2,28,1,11.4,3_post,1,reliable
21,32,3,1,2,28,1,11.4,3_post,1,reliable
21,1,2,1,2,29,2,3.1,3_post,0,unreliable
21,2,1,1,2,29,2,3.1,3_post,1,unreliable
21,3,3,1,1,29,2,3.1,3_post,1,unreliable
21,5,4,1,2,29,2,3.1,3_post,0,unreliable
21,6,3,1,1,29,2,3.1,3_post,1,unreliable
21,7,1,2,2,29,2,3.1,3_post,0,unreliable
21,8,2,2,1,29,2,3.1,3_post,1,unreliable
21,9,3,2,2,29,2,3.1,3_post,0,unreliable
21,10,2,1,1,29,2,3.1,3_post,0,unreliable
21,11,4,2,2,29,2,3.1,3_post,1,unreliable
21,12,2,1,2,29,2,3.1,3_post,0,unreliable
21,13,4,2,2,29,2,3.1,3_post,1,unreliable
21,14,1,2,1,29,2,3.1,3_post,0,unreliable
21,15,1,2,1,29,2,3.1,3_post,0,unreliable
21,16,3,1,1,29,2,3.1,3_post,1,unreliable
21,17,1,1,2,29,2,3.1,3_post,1,unreliable
21,18,1,1,1,29,2,3.1,3_post,1,unreliable
21,19,3,1,2,29,2,3.1,3_post,1,unreliable
21,20,3,2,1,29,2,3.1,3_post,0,unreliable
21,22,4,1,1,29,2,3.1,3_post,0,unreliable
21,24,2,1,1,29,2,3.1,3_post,0,unreliable
21,25,3,1,2,29,2,3.1,3_post,1,unreliable
21,26,4,2,1,29,2,3.1,3_post,1,unreliable
21,27,3,2,2,29,2,3.1,3_post,0,unreliable
21,28,1,1,1,29,2,3.1,3_post,1,unreliable
21,29,1,1,2,29,2,3.1,3_post,1,unreliable
21,30,4,1,2,29,2,3.1,3_post,0,unreliable
21,31,2,2,1,29,2,3.1,3_post,1,unreliable
21,32,2,1,1,29,2,3.1,3_post,0,unreliable
21,1,4,2,1,30,1,11.55,3_post,1,reliable
21,2,3,1,1,30,1,11.55,3_post,1,reliable
21,3,3,1,2,30,1,11.55,3_post,1,reliable
21,4,4,2,1,30,1,11.55,3_post,1,reliable
21,5,1,2,2,30,1,11.55,3_post,0,reliable
21,6,2,2,1,30,1,11.55,3_post,1,reliable
21,7,2,2,2,30,1,11.55,3_post,1,reliable
21,8,1,1,2,30,1,11.55,3_post,1,reliable
21,9,4,1,1,30,1,11.55,3_post,0,reliable
21,10,1,1,1,30,1,11.55,3_post,1,reliable
21,11,3,2,2,30,1,11.55,3_post,0,reliable
21,12,2,2,2,30,1,11.55,3_post,1,reliable
21,13,4,2,1,30,1,11.55,3_post,1,reliable
21,14,2,2,2,30,1,11.55,3_post,1,reliable
21,15,3,1,2,30,1,11.55,3_post,1,reliable
21,16,1,1,2,30,1,11.55,3_post,1,reliable
21,18,2,2,1,30,1,11.55,3_post,1,reliable
21,20,1,2,1,30,1,11.55,3_post,0,reliable
21,21,2,2,1,30,1,11.55,3_post,1,reliable
21,23,3,1,2,30,1,11.55,3_post,1,reliable
21,24,4,1,1,30,1,11.55,3_post,0,reliable
21,25,2,2,1,30,1,11.55,3_post,1,reliable
21,26,2,2,2,30,1,11.55,3_post,1,reliable
21,27,1,2,2,30,1,11.55,3_post,0,reliable
21,28,4,2,1,30,1,11.55,3_post,1,reliable
21,29,3,1,1,30,1,11.55,3_post,1,reliable
21,30,1,2,1,30,1,11.55,3_post,0,reliable
21,31,3,1,2,30,1,11.55,3_post,1,reliable
21,32,4,2,2,30,1,11.55,3_post,1,reliable
22,1,2,2,1,1,2,11.1,3_post,1,unreliable
22,2,3,1,2,1,2,11.1,3_post,1,unreliable
22,3,1,1,1,1,2,11.1,3_post,1,unreliable
22,4,2,2,1,1,2,11.1,3_post,1,unreliable
22,5,4,1,1,1,2,11.1,3_post,0,unreliable
22,6,1,2,2,1,2,11.1,3_post,0,unreliable
22,7,3,1,2,1,2,11.1,3_post,1,unreliable
22,8,4,2,2,1,2,11.1,3_post,1,unreliable
22,9,3,1,2,1,2,11.1,3_post,1,unreliable
22,10,1,1,1,1,2,11.1,3_post,1,unreliable
22,11,1,1,2,1,2,11.1,3_post,1,unreliable
22,12,4,2,2,1,2,11.1,3_post,1,unreliable
22,13,2,2,1,1,2,11.1,3_post,1,unreliable
22,14,2,2,1,1,2,11.1,3_post,1,unreliable
22,15,3,1,1,1,2,11.1,3_post,1,unreliable
22,16,4,2,1,1,2,11.1,3_post,1,unreliable
22,17,2,2,1,1,2,11.1,3_post,1,unreliable
22,18,4,2,2,1,2,11.1,3_post,1,unreliable
22,20,4,2,2,1,2,11.1,3_post,1,unreliable
22,21,2,1,2,1,2,11.1,3_post,0,unreliable
22,22,3,2,2,1,2,11.1,3_post,0,unreliable
22,23,1,1,2,1,2,11.1,3_post,1,unreliable
22,24,1,1,1,1,2,11.1,3_post,1,unreliable
22,25,3,1,1,1,2,11.1,3_post,1,unreliable
22,26,4,2,2,1,2,11.1,3_post,1,unreliable
22,27,2,2,2,1,2,11.1,3_post,1,unreliable
22,29,4,2,1,1,2,11.1,3_post,1,unreliable
22,30,2,1,1,1,2,11.1,3_post,0,unreliable
22,32,3,1,1,1,2,11.1,3_post,1,unreliable
22,1,1,1,2,2,1,2.8,3_post,1,reliable
22,2,2,2,1,2,1,2.8,3_post,1,reliable
22,3,3,1,2,2,1,2.8,3_post,1,reliable
22,4,1,1,2,2,1,2.8,3_post,1,reliable
22,5,4,2,2,2,1,2.8,3_post,1,reliable
22,6,3,1,1,2,1,2.8,3_post,1,reliable
22,7,4,2,1,2,1,2.8,3_post,1,reliable
22,8,2,2,1,2,1,2.8,3_post,1,reliable
22,9,1,1,2,2,1,2.8,3_post,1,reliable
22,10,4,2,1,2,1,2.8,3_post,1,reliable
22,12,2,2,1,2,1,2.8,3_post,1,reliable
22,13,1,1,1,2,1,2.8,3_post,1,reliable
22,14,2,2,1,2,1,2.8,3_post,1,reliable
22,15,3,1,1,2,1,2.8,3_post,1,reliable
22,16,4,2,1,2,1,2.8,3_post,1,reliable
22,17,1,1,2,2,1,2.8,3_post,1,reliable
22,18,3,1,1,2,1,2.8,3_post,1,reliable
22,19,2,2,2,2,1,2.8,3_post,1,reliable
22,20,1,1,2,2,1,2.8,3_post,1,reliable
22,22,2,2,2,2,1,2.8,3_post,1,reliable
22,23,3,1,1,2,1,2.8,3_post,1,reliable
22,24,4,2,2,2,1,2.8,3_post,1,reliable
22,25,2,2,1,2,1,2.8,3_post,1,reliable
22,26,1,1,2,2,1,2.8,3_post,1,reliable
22,27,3,1,2,2,1,2.8,3_post,1,reliable
22,28,1,1,2,2,1,2.8,3_post,1,reliable
22,29,3,1,2,2,1,2.8,3_post,1,reliable
22,30,4,2,1,2,1,2.8,3_post,1,reliable
22,31,4,2,2,2,1,2.8,3_post,1,reliable
22,32,2,2,2,2,1,2.8,3_post,1,reliable
22,1,4,2,2,3,2,6.4,3_post,1,unreliable
22,2,4,1,1,3,2,6.4,3_post,0,unreliable
22,3,2,2,2,3,2,6.4,3_post,1,unreliable
22,4,1,2,1,3,2,6.4,3_post,0,unreliable
22,5,3,1,1,3,2,6.4,3_post,1,unreliable
22,6,1,2,1,3,2,6.4,3_post,0,unreliable
22,7,2,1,1,3,2,6.4,3_post,0,unreliable
22,8,3,1,1,3,2,6.4,3_post,1,unreliable
22,9,1,2,1,3,2,6.4,3_post,0,unreliable
22,10,2,2,2,3,2,6.4,3_post,1,unreliable
22,11,4,1,2,3,2,6.4,3_post,0,unreliable
22,12,2,2,2,3,2,6.4,3_post,1,unreliable
22,13,3,1,2,3,2,6.4,3_post,1,unreliable
22,14,4,1,2,3,2,6.4,3_post,0,unreliable
22,15,3,1,2,3,2,6.4,3_post,1,unreliable
22,16,1,2,2,3,2,6.4,3_post,0,unreliable
22,18,1,2,2,3,2,6.4,3_post,0,unreliable
22,19,1,2,2,3,2,6.4,3_post,0,unreliable
22,20,2,2,1,3,2,6.4,3_post,1,unreliable
22,21,3,2,1,3,2,6.4,3_post,0,unreliable
22,22,4,2,1,3,2,6.4,3_post,1,unreliable
22,23,3,1,2,3,2,6.4,3_post,1,unreliable
22,24,4,2,1,3,2,6.4,3_post,1,unreliable
22,25,3,1,1,3,2,6.4,3_post,1,unreliable
22,26,1,1,1,3,2,6.4,3_post,1,unreliable
22,27,2,2,1,3,2,6.4,3_post,1,unreliable
22,28,1,2,2,3,2,6.4,3_post,0,unreliable
22,29,4,1,1,3,2,6.4,3_post,0,unreliable
22,30,4,1,2,3,2,6.4,3_post,0,unreliable
22,31,3,1,1,3,2,6.4,3_post,1,unreliable
22,32,2,2,2,3,2,6.4,3_post,1,unreliable
22,1,3,2,1,4,1,6.6,3_post,0,reliable
22,2,2,2,2,4,1,6.6,3_post,1,reliable
22,3,1,1,2,4,1,6.6,3_post,1,reliable
22,4,3,2,1,4,1,6.6,3_post,0,reliable
22,5,4,2,1,4,1,6.6,3_post,1,reliable
22,6,2,2,1,4,1,6.6,3_post,1,reliable
22,7,4,2,2,4,1,6.6,3_post,1,reliable
22,8,1,1,1,4,1,6.6,3_post,1,reliable
22,9,2,2,1,4,1,6.6,3_post,1,reliable
22,10,3,1,2,4,1,6.6,3_post,1,reliable
22,11,3,1,2,4,1,6.6,3_post,1,reliable
22,12,4,2,2,4,1,6.6,3_post,1,reliable
22,13,2,2,1,4,1,6.6,3_post,1,reliable
22,14,1,1,1,4,1,6.6,3_post,1,reliable
22,15,4,2,2,4,1,6.6,3_post,1,reliable
22,16,1,2,2,4,1,6.6,3_post,0,reliable
22,17,4,2,1,4,1,6.6,3_post,1,reliable
22,18,3,1,2,4,1,6.6,3_post,1,reliable
22,19,2,2,2,4,1,6.6,3_post,1,reliable
22,20,1,1,1,4,1,6.6,3_post,1,reliable
22,21,1,2,2,4,1,6.6,3_post,0,reliable
22,22,3,1,2,4,1,6.6,3_post,1,reliable
22,23,2,2,2,4,1,6.6,3_post,1,reliable
22,24,4,2,1,4,1,6.6,3_post,1,reliable
22,25,1,2,2,4,1,6.6,3_post,0,reliable
22,26,2,2,2,4,1,6.6,3_post,1,reliable
22,27,3,2,1,4,1,6.6,3_post,0,reliable
22,28,1,1,1,4,1,6.6,3_post,1,reliable
22,29,4,1,2,4,1,6.6,3_post,0,reliable
22,30,2,1,1,4,1,6.6,3_post,0,reliable
22,31,4,2,1,4,1,6.6,3_post,1,reliable
22,32,3,1,1,4,1,6.6,3_post,1,reliable
22,1,1,2,2,5,2,3.05,3_post,0,unreliable
22,2,2,2,1,5,2,3.05,3_post,1,unreliable
22,3,3,2,2,5,2,3.05,3_post,0,unreliable
22,4,1,2,2,5,2,3.05,3_post,0,unreliable
22,5,4,2,2,5,2,3.05,3_post,1,unreliable
22,7,4,2,1,5,2,3.05,3_post,1,unreliable
22,8,2,2,1,5,2,3.05,3_post,1,unreliable
22,9,1,2,2,5,2,3.05,3_post,0,unreliable
22,10,4,2,1,5,2,3.05,3_post,1,unreliable
22,11,3,1,1,5,2,3.05,3_post,1,unreliable
22,12,2,2,1,5,2,3.05,3_post,1,unreliable
22,13,1,1,1,5,2,3.05,3_post,1,unreliable
22,14,2,2,1,5,2,3.05,3_post,1,unreliable
22,15,3,1,1,5,2,3.05,3_post,1,unreliable
22,16,4,2,1,5,2,3.05,3_post,1,unreliable
22,17,1,2,2,5,2,3.05,3_post,0,unreliable
22,18,3,1,1,5,2,3.05,3_post,1,unreliable
22,19,2,1,2,5,2,3.05,3_post,0,unreliable
22,20,1,2,2,5,2,3.05,3_post,0,unreliable
22,21,4,2,1,5,2,3.05,3_post,1,unreliable
22,22,2,2,2,5,2,3.05,3_post,1,unreliable
22,23,3,1,1,5,2,3.05,3_post,1,unreliable
22,24,4,2,2,5,2,3.05,3_post,1,unreliable
22,25,2,1,1,5,2,3.05,3_post,0,unreliable
22,26,1,1,2,5,2,3.05,3_post,1,unreliable
22,27,3,1,2,5,2,3.05,3_post,1,unreliable
22,28,1,1,2,5,2,3.05,3_post,1,unreliable
22,29,3,1,2,5,2,3.05,3_post,1,unreliable
22,30,4,1,1,5,2,3.05,3_post,0,unreliable
22,31,4,2,2,5,2,3.05,3_post,1,unreliable
22,32,2,2,2,5,2,3.05,3_post,1,unreliable
22,1,1,1,1,6,1,7.35,3_post,1,reliable
22,2,4,2,1,6,1,7.35,3_post,1,reliable
22,3,1,1,2,6,1,7.35,3_post,1,reliable
22,4,2,2,2,6,1,7.35,3_post,1,reliable
22,5,3,2,2,6,1,7.35,3_post,0,reliable
22,6,2,1,2,6,1,7.35,3_post,0,reliable
22,7,4,2,2,6,1,7.35,3_post,1,reliable
22,8,3,1,1,6,1,7.35,3_post,1,reliable
22,9,2,2,2,6,1,7.35,3_post,1,reliable
22,10,1,1,2,6,1,7.35,3_post,1,reliable
22,11,3,1,1,6,1,7.35,3_post,1,reliable
22,12,2,2,2,6,1,7.35,3_post,1,reliable
22,13,4,2,1,6,1,7.35,3_post,1,reliable
22,14,4,2,1,6,1,7.35,3_post,1,reliable
22,15,3,1,2,6,1,7.35,3_post,1,reliable
22,16,1,1,2,6,1,7.35,3_post,1,reliable
22,17,1,1,2,6,1,7.35,3_post,1,reliable
22,18,4,2,2,6,1,7.35,3_post,1,reliable
22,19,4,2,1,6,1,7.35,3_post,1,reliable
22,20,2,2,1,6,1,7.35,3_post,1,reliable
22,21,1,1,1,6,1,7.35,3_post,1,reliable
22,22,3,1,1,6,1,7.35,3_post,1,reliable
22,23,2,1,1,6,1,7.35,3_post,0,reliable
22,24,3,1,1,6,1,7.35,3_post,1,reliable
22,25,2,2,1,6,1,7.35,3_post,1,reliable
22,26,2,2,2,6,1,7.35,3_post,1,reliable
22,27,4,2,2,6,1,7.35,3_post,1,reliable
22,28,4,2,1,6,1,7.35,3_post,1,reliable
22,29,3,2,2,6,1,7.35,3_post,0,reliable
22,30,1,1,1,6,1,7.35,3_post,1,reliable
22,31,3,1,1,6,1,7.35,3_post,1,reliable
22,32,1,1,2,6,1,7.35,3_post,1,reliable
22,1,4,2,2,7,2,8.4,3_post,1,unreliable
22,2,4,2,1,7,2,8.4,3_post,1,unreliable
22,3,2,1,2,7,2,8.4,3_post,0,unreliable
22,4,1,1,1,7,2,8.4,3_post,1,unreliable
22,5,3,2,1,7,2,8.4,3_post,0,unreliable
22,6,1,1,1,7,2,8.4,3_post,1,unreliable
22,7,2,1,1,7,2,8.4,3_post,0,unreliable
22,8,3,2,1,7,2,8.4,3_post,0,unreliable
22,9,1,1,1,7,2,8.4,3_post,1,unreliable
22,10,2,2,2,7,2,8.4,3_post,1,unreliable
22,11,4,1,2,7,2,8.4,3_post,0,unreliable
22,12,2,1,2,7,2,8.4,3_post,0,unreliable
22,13,3,2,2,7,2,8.4,3_post,0,unreliable
22,14,4,2,2,7,2,8.4,3_post,1,unreliable
22,15,3,2,2,7,2,8.4,3_post,0,unreliable
22,16,1,2,2,7,2,8.4,3_post,0,unreliable
22,17,2,2,2,7,2,8.4,3_post,1,unreliable
22,18,1,2,2,7,2,8.4,3_post,0,unreliable
22,19,1,2,2,7,2,8.4,3_post,0,unreliable
22,20,2,1,1,7,2,8.4,3_post,0,unreliable
22,21,3,2,1,7,2,8.4,3_post,0,unreliable
22,22,4,2,1,7,2,8.4,3_post,1,unreliable
22,23,3,2,2,7,2,8.4,3_post,0,unreliable
22,25,3,1,1,7,2,8.4,3_post,1,unreliable
22,26,1,2,1,7,2,8.4,3_post,0,unreliable
22,27,2,2,1,7,2,8.4,3_post,1,unreliable
22,28,1,2,2,7,2,8.4,3_post,0,unreliable
22,29,4,2,1,7,2,8.4,3_post,1,unreliable
22,30,4,2,2,7,2,8.4,3_post,1,unreliable
22,31,3,2,1,7,2,8.4,3_post,0,unreliable
22,32,2,1,2,7,2,8.4,3_post,0,unreliable
22,1,1,1,2,8,1,6.7,3_post,1,reliable
22,2,2,2,1,8,1,6.7,3_post,1,reliable
22,3,3,1,2,8,1,6.7,3_post,1,reliable
22,4,1,1,2,8,1,6.7,3_post,1,reliable
22,5,4,2,2,8,1,6.7,3_post,1,reliable
22,6,3,1,1,8,1,6.7,3_post,1,reliable
22,7,4,2,1,8,1,6.7,3_post,1,reliable
22,8,2,2,1,8,1,6.7,3_post,1,reliable
22,9,1,1,2,8,1,6.7,3_post,1,reliable
22,10,4,2,1,8,1,6.7,3_post,1,reliable
22,11,3,1,1,8,1,6.7,3_post,1,reliable
22,12,2,2,1,8,1,6.7,3_post,1,reliable
22,13,1,1,1,8,1,6.7,3_post,1,reliable
22,14,2,2,1,8,1,6.7,3_post,1,reliable
22,15,3,1,1,8,1,6.7,3_post,1,reliable
22,16,4,2,1,8,1,6.7,3_post,1,reliable
22,17,1,2,2,8,1,6.7,3_post,0,reliable
22,18,3,1,1,8,1,6.7,3_post,1,reliable
22,20,1,2,2,8,1,6.7,3_post,0,reliable
22,21,4,2,1,8,1,6.7,3_post,1,reliable
22,22,2,2,2,8,1,6.7,3_post,1,reliable
22,23,3,1,1,8,1,6.7,3_post,1,reliable
22,24,4,2,2,8,1,6.7,3_post,1,reliable
22,25,2,2,1,8,1,6.7,3_post,1,reliable
22,26,1,1,2,8,1,6.7,3_post,1,reliable
22,27,3,1,2,8,1,6.7,3_post,1,reliable
22,28,1,1,2,8,1,6.7,3_post,1,reliable
22,29,3,1,2,8,1,6.7,3_post,1,reliable
22,31,4,2,2,8,1,6.7,3_post,1,reliable
22,32,2,2,2,8,1,6.7,3_post,1,reliable
22,1,4,2,2,9,2,6.65,3_post,1,unreliable
22,2,4,1,1,9,2,6.65,3_post,0,unreliable
22,3,2,2,2,9,2,6.65,3_post,1,unreliable
22,4,1,2,1,9,2,6.65,3_post,0,unreliable
22,5,3,2,1,9,2,6.65,3_post,0,unreliable
22,6,1,1,1,9,2,6.65,3_post,1,unreliable
22,7,2,2,1,9,2,6.65,3_post,1,unreliable
22,8,3,1,1,9,2,6.65,3_post,1,unreliable
22,9,1,1,1,9,2,6.65,3_post,1,unreliable
22,10,2,1,2,9,2,6.65,3_post,0,unreliable
22,11,4,2,2,9,2,6.65,3_post,1,unreliable
22,12,2,2,2,9,2,6.65,3_post,1,unreliable
22,13,3,1,2,9,2,6.65,3_post,1,unreliable
22,14,4,2,2,9,2,6.65,3_post,1,unreliable
22,15,3,1,2,9,2,6.65,3_post,1,unreliable
22,16,1,2,2,9,2,6.65,3_post,0,unreliable
22,17,2,2,2,9,2,6.65,3_post,1,unreliable
22,18,1,1,2,9,2,6.65,3_post,1,unreliable
22,19,1,2,2,9,2,6.65,3_post,0,unreliable
22,20,2,2,1,9,2,6.65,3_post,1,unreliable
22,21,3,1,1,9,2,6.65,3_post,1,unreliable
22,22,4,1,1,9,2,6.65,3_post,0,unreliable
22,23,3,1,2,9,2,6.65,3_post,1,unreliable
22,24,4,2,1,9,2,6.65,3_post,1,unreliable
22,25,3,1,1,9,2,6.65,3_post,1,unreliable
22,26,1,1,1,9,2,6.65,3_post,1,unreliable
22,27,2,2,1,9,2,6.65,3_post,1,unreliable
22,28,1,1,2,9,2,6.65,3_post,1,unreliable
22,29,4,2,1,9,2,6.65,3_post,1,unreliable
22,30,4,1,2,9,2,6.65,3_post,0,unreliable
22,31,3,1,1,9,2,6.65,3_post,1,unreliable
22,32,2,2,2,9,2,6.65,3_post,1,unreliable
22,1,4,2,2,10,1,6.65,3_post,1,reliable
22,2,1,2,1,10,1,6.65,3_post,0,reliable
22,3,1,2,2,10,1,6.65,3_post,0,reliable
22,4,2,2,2,10,1,6.65,3_post,1,reliable
22,5,4,2,1,10,1,6.65,3_post,1,reliable
22,6,2,2,1,10,1,6.65,3_post,1,reliable
22,7,3,1,2,10,1,6.65,3_post,1,reliable
22,8,3,1,1,10,1,6.65,3_post,1,reliable
22,9,2,2,2,10,1,6.65,3_post,1,reliable
22,10,4,2,1,10,1,6.65,3_post,1,reliable
22,12,2,2,1,10,1,6.65,3_post,1,reliable
22,13,3,1,1,10,1,6.65,3_post,1,reliable
22,14,3,1,2,10,1,6.65,3_post,1,reliable
22,15,1,1,1,10,1,6.65,3_post,1,reliable
22,17,3,1,2,10,1,6.65,3_post,1,reliable
22,18,1,1,2,10,1,6.65,3_post,1,reliable
22,19,1,1,2,10,1,6.65,3_post,1,reliable
22,20,2,2,2,10,1,6.65,3_post,1,reliable
22,21,4,2,1,10,1,6.65,3_post,1,reliable
22,23,2,2,1,10,1,6.65,3_post,1,reliable
22,25,4,2,1,10,1,6.65,3_post,1,reliable
22,26,3,1,1,10,1,6.65,3_post,1,reliable
22,28,4,2,1,10,1,6.65,3_post,1,reliable
22,29,2,2,1,10,1,6.65,3_post,1,reliable
22,30,2,2,2,10,1,6.65,3_post,1,reliable
22,31,3,1,2,10,1,6.65,3_post,1,reliable
22,32,1,1,2,10,1,6.65,3_post,1,reliable
22,1,4,2,2,11,2,6.35,3_post,1,unreliable
22,2,4,2,1,11,2,6.35,3_post,1,unreliable
22,3,2,2,2,11,2,6.35,3_post,1,unreliable
22,4,1,2,1,11,2,6.35,3_post,0,unreliable
22,5,3,1,1,11,2,6.35,3_post,1,unreliable
22,6,1,1,1,11,2,6.35,3_post,1,unreliable
22,7,2,2,1,11,2,6.35,3_post,1,unreliable
22,8,3,2,1,11,2,6.35,3_post,0,unreliable
22,9,1,1,1,11,2,6.35,3_post,1,unreliable
22,10,2,2,2,11,2,6.35,3_post,1,unreliable
22,11,4,2,2,11,2,6.35,3_post,1,unreliable
22,13,3,1,2,11,2,6.35,3_post,1,unreliable
22,14,4,1,2,11,2,6.35,3_post,0,unreliable
22,16,1,2,2,11,2,6.35,3_post,0,unreliable
22,17,2,2,2,11,2,6.35,3_post,1,unreliable
22,18,1,1,2,11,2,6.35,3_post,1,unreliable
22,19,1,1,2,11,2,6.35,3_post,1,unreliable
22,20,2,2,1,11,2,6.35,3_post,1,unreliable
22,21,3,1,1,11,2,6.35,3_post,1,unreliable
22,22,4,1,1,11,2,6.35,3_post,0,unreliable
22,23,3,2,2,11,2,6.35,3_post,0,unreliable
22,24,4,2,1,11,2,6.35,3_post,1,unreliable
22,25,3,1,1,11,2,6.35,3_post,1,unreliable
22,26,1,1,1,11,2,6.35,3_post,1,unreliable
22,28,1,1,2,11,2,6.35,3_post,1,unreliable
22,29,4,2,1,11,2,6.35,3_post,1,unreliable
22,30,4,2,2,11,2,6.35,3_post,1,unreliable
22,31,3,1,1,11,2,6.35,3_post,1,unreliable
22,32,2,2,2,11,2,6.35,3_post,1,unreliable
22,1,2,1,1,12,1,5.6,3_post,0,reliable
22,2,1,1,2,12,1,5.6,3_post,1,reliable
22,3,2,1,2,12,1,5.6,3_post,0,reliable
22,5,4,2,1,12,1,5.6,3_post,1,reliable
22,6,1,1,2,12,1,5.6,3_post,1,reliable
22,7,4,2,1,12,1,5.6,3_post,1,reliable
22,8,3,1,2,12,1,5.6,3_post,1,reliable
22,9,1,1,2,12,1,5.6,3_post,1,reliable
22,11,3,1,1,12,1,5.6,3_post,1,reliable
22,12,2,1,1,12,1,5.6,3_post,0,reliable
22,13,4,2,2,12,1,5.6,3_post,1,reliable
22,14,2,2,2,12,1,5.6,3_post,1,reliable
22,15,3,1,1,12,1,5.6,3_post,1,reliable
22,16,4,2,2,12,1,5.6,3_post,1,reliable
22,17,1,1,1,12,1,5.6,3_post,1,reliable
22,18,3,1,1,12,1,5.6,3_post,1,reliable
22,19,3,1,2,12,1,5.6,3_post,1,reliable
22,20,2,2,2,12,1,5.6,3_post,1,reliable
22,21,2,2,1,12,1,5.6,3_post,1,reliable
22,22,4,2,1,12,1,5.6,3_post,1,reliable
22,23,1,1,1,12,1,5.6,3_post,1,reliable
22,24,4,2,2,12,1,5.6,3_post,1,reliable
22,25,2,2,1,12,1,5.6,3_post,1,reliable
22,26,3,2,2,12,1,5.6,3_post,0,reliable
22,27,4,1,2,12,1,5.6,3_post,0,reliable
22,28,4,2,2,12,1,5.6,3_post,1,reliable
22,29,2,2,1,12,1,5.6,3_post,1,reliable
22,30,1,1,2,12,1,5.6,3_post,1,reliable
22,31,3,1,1,12,1,5.6,3_post,1,reliable
22,32,1,1,1,12,1,5.6,3_post,1,reliable
22,1,4,2,2,13,2,4.4,3_post,1,unreliable
22,2,4,2,1,13,2,4.4,3_post,1,unreliable
22,3,2,2,2,13,2,4.4,3_post,1,unreliable
22,4,1,1,1,13,2,4.4,3_post,1,unreliable
22,5,3,2,1,13,2,4.4,3_post,0,unreliable
22,6,1,1,1,13,2,4.4,3_post,1,unreliable
22,7,2,2,1,13,2,4.4,3_post,1,unreliable
22,8,3,1,1,13,2,4.4,3_post,1,unreliable
22,9,1,2,1,13,2,4.4,3_post,0,unreliable
22,10,2,2,2,13,2,4.4,3_post,1,unreliable
22,11,4,2,2,13,2,4.4,3_post,1,unreliable
22,12,2,2,2,13,2,4.4,3_post,1,unreliable
22,13,3,1,2,13,2,4.4,3_post,1,unreliable
22,14,4,2,2,13,2,4.4,3_post,1,unreliable
22,15,3,1,2,13,2,4.4,3_post,1,unreliable
22,16,1,1,2,13,2,4.4,3_post,1,unreliable
22,17,2,2,2,13,2,4.4,3_post,1,unreliable
22,18,1,1,2,13,2,4.4,3_post,1,unreliable
22,19,1,1,2,13,2,4.4,3_post,1,unreliable
22,20,2,2,1,13,2,4.4,3_post,1,unreliable
22,21,3,2,1,13,2,4.4,3_post,0,unreliable
22,22,4,2,1,13,2,4.4,3_post,1,unreliable
22,23,3,1,2,13,2,4.4,3_post,1,unreliable
22,24,4,2,1,13,2,4.4,3_post,1,unreliable
22,25,3,1,1,13,2,4.4,3_post,1,unreliable
22,26,1,1,1,13,2,4.4,3_post,1,unreliable
22,27,2,2,1,13,2,4.4,3_post,1,unreliable
22,28,1,1,2,13,2,4.4,3_post,1,unreliable
22,29,4,2,1,13,2,4.4,3_post,1,unreliable
22,30,4,2,2,13,2,4.4,3_post,1,unreliable
22,31,3,1,1,13,2,4.4,3_post,1,unreliable
22,32,2,2,2,13,2,4.4,3_post,1,unreliable
22,1,4,1,2,14,1,8.7,3_post,0,reliable
22,2,4,2,1,14,1,8.7,3_post,1,reliable
22,3,2,2,2,14,1,8.7,3_post,1,reliable
22,4,1,1,1,14,1,8.7,3_post,1,reliable
22,5,3,2,1,14,1,8.7,3_post,0,reliable
22,6,1,1,1,14,1,8.7,3_post,1,reliable
22,7,2,2,1,14,1,8.7,3_post,1,reliable
22,8,3,1,1,14,1,8.7,3_post,1,reliable
22,9,1,1,1,14,1,8.7,3_post,1,reliable
22,10,2,2,2,14,1,8.7,3_post,1,reliable
22,11,4,1,2,14,1,8.7,3_post,0,reliable
22,12,2,2,2,14,1,8.7,3_post,1,reliable
22,13,3,1,2,14,1,8.7,3_post,1,reliable
22,14,4,2,2,14,1,8.7,3_post,1,reliable
22,15,3,1,2,14,1,8.7,3_post,1,reliable
22,16,1,1,2,14,1,8.7,3_post,1,reliable
22,17,2,2,2,14,1,8.7,3_post,1,reliable
22,19,1,1,2,14,1,8.7,3_post,1,reliable
22,20,2,2,1,14,1,8.7,3_post,1,reliable
22,21,3,1,1,14,1,8.7,3_post,1,reliable
22,22,4,2,1,14,1,8.7,3_post,1,reliable
22,23,3,1,2,14,1,8.7,3_post,1,reliable
